"id","age","male","eduyears","employed","income"
25661,62,1,14,1,2500
25661,55,0,17,1,2700
25662,41,1,17,1,1500
25663,42,0,9.5,1,700
25664,36,1,17,1,1100
25664,42,0,17,1,1280
25665,76,1,7,1,1160
25666,40,1,7,1,300
25666,39,0,7,1,750
25667,64,0,12.5,1,1038
25669,53,1,7,1,270
25671,43,1,3.5,1,240
25671,32,0,7,1,240
25672,50,1,17,1,NA
25673,50,1,17,1,13000
25674,34,1,17,1,NA
25675,34,1,17,1,NA
25675,34,0,12.5,1,NA
25678,32,1,14,1,1200
25679,36,1,7,1,240
25679,25,1,7,1,240
25680,36,1,7,1,250
25680,25,1,7,1,250
25682,47,1,7,1,120
25683,71,0,12.5,1,1280
25686,29,0,14,1,1500
25686,32,1,14,1,2500
25687,37,0,12.5,1,NA
25689,40,1,9.5,1,2100
25690,38,1,12.5,1,1300
25690,37,0,12.5,1,2250
25692,27,1,7,1,700
25693,37,1,17,1,6000
25694,37,1,17,1,NA
25695,38,0,12.5,1,1200
25696,39,0,12.5,1,1200
25699,42,1,9.5,1,2300
25700,43,1,9.5,1,2000
25701,44,1,7,1,500
25702,45,1,7,1,900
25703,24,1,9.5,1,1550
25703,20,0,12.5,1,60
25703,22,1,9.5,1,1350
25703,16,0,9.5,1,60
25704,39,1,7,1,690
25704,44,0,7,1,400
25705,40,1,7,1,740
25705,45,0,7,1,600
25707,38,1,17,1,1600
25708,52,0,17,1,NA
25709,53,0,17,1,1400
25710,53,0,17,1,900
25711,52,1,3.5,1,600
25711,49,0,12.5,1,300
25712,53,1,3.5,1,600
25712,50,0,12.5,1,300
25713,35,1,14,1,1100
25713,29,0,9.5,1,240
25713,31,0,12.5,1,360
25714,63,1,7,1,1000
25717,39,1,17,1,4500
25717,40,0,17,1,1800
25718,29,1,12.5,1,1800
25719,64,0,7,1,570
25719,29,1,12.5,1,1400
25720,50,1,7,1,600
25722,32,1,17,1,3000
25722,31,0,17,1,1000
25723,32,1,17,1,2700
25723,32,0,17,1,800
25724,35,1,12.5,1,2700
25725,43,1,12.5,1,1285
25725,38,0,7,1,900
25726,57,1,17,1,4400
25726,55,0,17,1,900
25727,43,1,17,1,2200
25728,52,1,12.5,1,3000
25729,54,1,7,1,2000
25729,26,1,14,1,1300
25730,34,0,17,1,600
25730,37,1,12.5,1,900
25731,38,1,7,1,300
25732,41,1,12.5,1,2200
25733,51,1,3.5,1,600
25736,54,0,17,1,1500
25737,67,0,17,1,250
25738,67,0,17,1,150
25739,36,1,14,1,540
25739,36,0,17,1,1160
25740,37,1,14,1,NA
25740,37,0,17,1,900
25741,56,1,9.5,1,1000
25742,56,1,7,1,750
25743,60,1,7,1,NA
25744,60,1,7,1,NA
25744,26,1,12.5,1,600
25744,20,0,9.5,1,750
25745,53,1,7,1,250
25745,19,1,7,1,360
25746,27,0,14,1,420
25747,68,1,3.5,1,591
25748,32,1,14,1,780
25748,24,0,14,1,800
25749,32,1,14,1,850
25749,24,0,14,1,900
25750,54,0,17,1,1000
25752,32,1,17,1,1200
25752,36,0,17,1,1200
25753,32,1,17,1,700
25753,36,0,17,1,700
25754,42,1,14,1,12000
25754,42,0,17,1,1200
25755,40,1,14,1,NA
25755,40,0,17,1,NA
25756,41,1,7,1,1500
25756,41,0,17,1,1000
25756,21,1,12.5,1,1300
25757,77,1,14,1,4000
25758,23,1,14,1,2100
25759,48,1,9.5,1,850
25761,52,1,3.5,1,1000
25761,17,1,7,1,200
25762,22,1,3.5,1,300
25763,65,0,7,1,20
25763,31,1,7,1,200
25764,43,1,12.5,1,1500
25764,36,0,17,1,650
25765,51,1,7,1,210
25765,24,1,7,1,35
25765,23,1,9.5,1,100
25765,20,1,14,1,35
25766,41,1,9.5,1,1000
25767,53,1,3.5,1,1600
25767,53,0,7,1,240
25767,21,0,12.5,1,400
25768,32,0,14,1,NA
25769,32,0,17,1,1227
25770,32,1,17,1,2500
25770,36,0,17,1,2650
25771,32,1,17,1,2200
25771,37,0,17,1,2300
25772,61,1,7,1,800
25773,61,1,7,1,300
25774,40,0,12.5,1,1275
25775,40,0,12.5,1,1000
25780,50,1,12.5,1,700
25780,48,0,7,1,NA
25780,18,1,12.5,1,NA
25781,50,1,12.5,1,800
25781,49,0,7,1,600
25781,19,0,12.5,1,800
25782,58,1,12.5,1,3750
25782,51,0,17,1,400
25782,26,1,17,1,1800
25782,22,1,12.5,1,1200
25783,34,1,7,1,1000
25783,29,0,12.5,1,150
25784,34,1,7,1,870
25784,29,0,12.5,1,905
25785,47,1,7,1,850
25787,59,1,7,1,1000
25787,38,1,7,1,1000
25788,62,1,7,1,500
25791,32,0,7,1,150
25791,54,1,7,1,700
25792,32,0,9.5,1,350
25792,51,1,7,1,600
25794,28,0,7,1,400
25795,36,1,12.5,1,2250
25795,34,0,12.5,1,3500
25796,36,1,12.5,1,1500
25796,34,0,12.5,1,1000
25800,38,1,17,1,950
25801,38,0,14,1,1550
25802,23,0,12.5,1,200
25803,39,0,14,1,1400
25804,23,0,12.5,1,250
25805,58,0,9.5,1,1200
25806,39,1,12.5,1,400
25807,40,1,12.5,1,280
25808,45,1,14,1,2400
25808,48,0,17,1,800
25809,30,1,9.5,1,NA
25809,27,0,9.5,1,670
25810,32,0,12.5,1,320
25811,42,1,9.5,1,280
25812,56,0,7,1,930
25812,48,1,7,1,NA
25812,57,0,3.5,1,480
25813,33,0,7,1,100
25813,36,1,7,1,500
25814,33,0,7,1,30
25814,36,1,7,1,320
25815,29,1,12.5,1,500
25816,49,0,17,1,NA
25817,67,1,7,1,2400
25818,25,0,9.5,1,1550
25821,42,0,14,1,10000
25822,69,0,7,1,400
25823,34,1,9.5,1,1400
25823,38,0,3.5,1,300
25823,40,1,7,1,800
25823,35,1,7,1,800
25824,35,1,9.5,1,80
25824,35,0,17,1,1000
25825,27,1,17,1,1400
25825,29,1,17,1,350
25825,23,1,14,1,1400
25825,28,0,14,1,300
25826,41,1,9.5,1,550
25826,39,0,7,1,288
25827,22,0,12.5,1,270
25827,26,0,9.5,1,480
25830,43,1,7,1,1050
25830,41,0,12.5,1,600
25831,43,1,7,1,1000
25832,54,1,7,1,1020
25833,54,1,7,1,650
25834,51,1,7,1,1500
25835,51,1,9.5,1,1800
25835,49,0,9.5,1,500
25840,62,0,17,1,2630
25841,65,1,7,1,600
25843,56,0,12.5,1,965
25844,48,1,17,1,1900
25844,45,0,17,1,2500
25845,43,0,9.5,1,870
25845,41,1,12.5,1,880
25845,37,0,7,1,300
25847,32,1,14,1,1380
25847,33,0,17,1,1200
25848,51,1,12.5,1,2000
25853,39,1,14,1,2600
25854,44,0,17,1,4500
25855,44,0,17,1,2000
25855,20,1,14,1,700
25856,56,0,17,1,1500
25857,56,0,17,1,1000
25858,49,0,9.5,1,880
25858,20,1,9.5,1,1300
25859,49,0,7,1,1400
25859,20,1,7,1,1800
25860,60,1,3.5,1,NA
25861,54,1,3.5,1,250
25862,32,0,14,1,300
25863,32,0,14,1,830
25864,53,0,17,1,2523
25864,27,0,12.5,1,NA
25865,70,1,9.5,1,2050
25865,65,0,7,1,350
25865,31,1,14,1,1200
25866,26,0,7,1,650
25867,26,0,7,1,678
25868,28,0,7,1,275
25868,19,1,9.5,1,560
25869,42,0,7,1,450
25871,23,1,14,1,NA
25872,32,1,17,1,900
25872,25,0,17,1,780
25873,48,1,17,1,NA
25874,35,1,9.5,1,1000
25874,33,0,9.5,1,700
25875,44,0,7,1,170
25876,44,0,7,1,210
25877,33,0,7,1,180
25877,19,1,3.5,1,300
25877,18,1,3.5,1,120
25878,38,1,14,1,1100
25879,42,1,17,1,NA
25879,50,0,17,1,300
25879,24,0,17,1,1130
25880,52,1,17,1,NA
25880,51,0,17,1,NA
25880,24,0,17,1,NA
25881,47,1,7,1,850
25881,22,1,7,1,480
25882,36,1,9.5,1,1000
25884,50,1,9.5,1,1050
25884,50,0,9.5,1,200
25885,34,0,9.5,1,100
25885,20,1,7,1,400
25885,19,1,7,1,400
25886,35,0,9.5,1,120
25886,20,1,7,1,400
25887,33,1,9.5,1,300
25890,46,1,17,1,7500
25890,45,0,17,1,3100
25892,33,1,17,1,5350
25892,33,0,17,1,3000
25893,49,1,7,1,840
25893,38,0,7,1,438
25894,49,1,7,1,NA
25897,43,1,17,1,2000
25897,44,0,17,1,NA
25898,41,1,17,1,1800
25898,44,0,17,1,850
25899,25,0,14,1,800
25900,25,0,14,1,800
25901,44,1,14,1,702
25901,42,0,14,1,724
25902,30,0,7,1,200
25903,42,1,14,1,800
25903,43,0,14,1,800
25904,34,1,9.5,1,1300
25905,34,1,7,1,1500
25906,33,1,17,1,1360
25906,31,0,17,1,1820
25907,33,1,17,1,1900
25907,31,0,17,1,750
25908,36,1,12.5,1,700
25909,36,1,12.5,1,1900
25910,41,0,9.5,1,550
25910,21,1,12.5,1,250
25911,64,1,7,1,500
25911,60,0,7,1,225
25911,35,0,7,1,150
25912,27,1,12.5,1,450
25913,58,1,9.5,1,800
25913,60,0,17,1,2800
25917,47,1,12.5,1,3200
25919,23,1,12.5,1,850
25920,40,1,14,1,2000
25921,38,1,7,1,1150
25922,45,1,3.5,1,600
25922,17,1,3.5,1,400
25923,56,1,7,1,1370
25924,50,0,3.5,1,650
25924,29,1,9.5,1,300
25925,43,1,7,1,840
25925,41,0,17,1,763
25926,29,1,17,1,2800
25927,28,1,17,1,3000
25928,41,0,17,1,NA
25929,46,1,12.5,1,NA
25930,46,1,14,1,NA
25932,50,1,12.5,1,NA
25933,32,0,7,1,580
25935,24,1,12.5,1,1200
25935,22,1,7,1,400
25935,21,1,7,1,400
25935,21,0,7,1,350
25936,65,0,3.5,1,NA
25937,70,1,7,1,240
25938,70,1,3.5,1,380
25939,39,1,9.5,1,1200
25939,33,0,7,1,300
25941,29,1,7,1,900
25942,29,1,7,1,1000
25943,52,1,9.5,1,750
25944,52,1,9.5,1,750
25945,49,0,7,1,150
25946,49,0,7,1,150
25947,35,1,12.5,1,NA
25948,34,1,14,1,3000
25948,35,0,17,1,3300
25949,33,1,17,1,1950
25949,39,0,12.5,1,1200
25950,42,0,12.5,1,1200
25951,33,0,12.5,1,300
25952,38,0,12.5,1,NA
25953,34,1,17,1,1300
25953,32,0,17,1,1400
25954,34,1,17,1,1300
25954,32,0,17,1,1500
25956,55,1,9.5,1,1000
25956,40,0,12.5,1,1000
25957,60,1,7,1,950
25957,59,0,3.5,1,376
25957,35,1,12.5,1,1400
25957,32,0,12.5,1,80
25958,58,1,7,1,NA
25959,70,1,7,1,300
25959,33,0,12.5,1,500
25960,36,1,14,1,2430
25961,24,1,7,1,1000
25963,39,1,9.5,1,490
25963,36,0,12.5,1,350
25964,52,1,3.5,1,100
25965,41,0,9.5,1,800
25965,45,1,7,1,600
25965,22,1,7,1,700
25965,26,1,7,1,760
25966,41,0,9.5,1,1470
25966,46,1,7,1,700
25966,22,1,7,1,300
25966,26,1,7,1,650
25969,44,1,12.5,1,2300
25970,44,0,7,1,NA
25970,38,1,3.5,1,NA
25971,57,1,7,1,1000
25971,55,0,9.5,1,800
25972,37,1,14,1,520
25972,34,0,17,1,1200
25973,55,1,17,1,1800
25974,38,1,14,1,NA
25974,35,1,17,1,NA
25975,44,0,9.5,1,510
25976,45,0,12.5,1,1750
25977,57,0,7,1,900
25978,63,1,7,1,NA
25978,58,0,12.5,1,1000
25979,47,0,17,1,1700
25979,19,1,12.5,1,250
25980,42,0,9.5,1,20
25981,56,1,7,1,800
25982,35,1,9.5,1,500
25984,61,1,14,1,NA
25984,60,0,17,1,2200
25984,31,0,14,1,NA
25985,61,1,14,1,NA
25985,60,0,17,1,NA
25985,31,0,17,1,NA
25986,29,0,12.5,1,2000
25986,32,1,14,1,4000
25987,30,0,14,1,4000
25987,32,1,12.5,1,6000
25988,59,1,9.5,1,1500
25989,59,1,9.5,1,1000
25989,55,0,7,1,150
25990,47,1,9.5,1,2800
25990,44,0,12.5,1,1900
25991,47,1,9.5,1,2200
25991,44,0,12.5,1,1300
25992,27,0,14,1,50
25992,22,1,12.5,1,200
25993,27,0,14,1,100
25993,23,1,12.5,1,220
25993,26,1,9.5,1,300
25994,41,1,9.5,1,360
25995,61,1,7,1,1580
25997,37,0,17,1,800
25998,38,0,17,1,600
25999,54,0,9.5,1,120
26000,34,1,7,1,880
26002,50,1,17,1,2750
26002,45,0,14,1,900
26003,70,1,17,1,NA
26003,41,1,12.5,1,600
26004,50,1,14,1,2200
26005,39,1,14,1,400
26006,61,1,12.5,1,1000
26006,57,0,17,1,1500
26006,34,1,12.5,1,820
26006,31,0,17,1,300
26007,48,0,14,1,2120
26008,57,0,12.5,1,490
26009,34,0,12.5,1,3000
26010,60,1,12.5,1,900
26012,50,1,12.5,1,350
26012,21,1,12.5,1,150
26012,17,1,7,1,150
26013,69,0,7,1,1950
26013,51,0,17,1,1500
26013,50,1,7,1,1800
26014,40,0,17,1,2000
26015,42,1,7,1,2100
26015,21,1,12.5,1,1050
26015,20,1,12.5,1,1200
26016,20,1,12.5,1,650
26018,33,0,17,1,3500
26019,52,1,7,1,1400
26019,19,0,9.5,1,NA
26020,51,1,7,1,1200
26020,49,0,3.5,1,890
26021,48,1,3.5,1,600
26021,24,1,9.5,1,700
26022,25,0,14,1,1740
26023,70,1,3.5,1,300
26024,47,0,3.5,1,580
26024,20,1,3.5,1,500
26025,48,0,3.5,1,600
26025,20,1,9.5,1,300
26026,63,1,14,1,3400
26026,62,0,14,1,550
26027,63,0,14,1,500
26027,35,0,14,1,800
26028,55,0,14,1,NA
26028,23,0,14,1,750
26029,56,0,14,1,6130
26029,23,0,12.5,1,800
26030,55,1,17,1,2800
26031,56,1,17,1,2800
26032,37,1,14,1,120
26032,39,0,12.5,1,500
26033,38,1,14,1,250
26033,39,0,14,1,640
26034,49,1,12.5,1,1500
26034,48,0,17,1,1500
26035,49,1,12.5,1,1500
26035,48,0,12.5,1,2700
26036,70,1,9.5,1,800
26036,64,0,9.5,1,450
26036,23,0,9.5,1,500
26038,34,0,7,1,285
26039,28,1,9.5,1,600
26039,14,0,3.5,1,80
26040,28,1,9.5,1,700
26042,54,1,12.5,1,NA
26044,52,1,14,1,1750
26044,53,0,17,1,2400
26045,53,1,14,1,2500
26046,59,1,3.5,1,400
26048,41,0,7,1,530
26049,41,1,3.5,1,1200
26049,43,0,7,1,370
26049,22,1,12.5,1,500
26050,27,1,12.5,1,1300
26051,50,1,14,1,600
26051,57,0,17,1,600
26052,50,1,12.5,1,600
26052,57,0,17,1,600
26053,26,1,7,1,1172
26054,27,1,7,1,1200
26055,51,1,9.5,1,400
26056,46,1,12.5,1,NA
26056,43,0,17,1,NA
26057,40,1,7,1,1000
26058,48,1,9.5,1,1370
26058,43,0,14,1,707
26059,44,0,17,1,2400
26061,27,1,9.5,1,450
26061,26,0,9.5,1,150
26062,34,0,12.5,1,800
26064,43,1,9.5,1,1500
26064,40,0,14,1,1200
26064,23,1,14,1,500
26064,22,0,9.5,1,1500
26066,49,1,7,1,400
26068,43,1,12.5,1,1500
26069,31,1,3.5,1,100
26070,52,0,12.5,1,1300
26071,28,1,12.5,1,1730
26072,28,1,12.5,1,3100
26072,25,1,12.5,1,900
26073,25,1,17,1,800
26074,26,1,12.5,1,800
26075,48,1,17,1,NA
26075,47,0,17,1,NA
26076,59,1,9.5,1,NA
26076,28,0,14,1,700
26078,37,1,17,1,2500
26078,38,0,17,1,1000
26079,57,1,9.5,1,800
26080,40,0,12.5,1,1220
26080,24,1,12.5,1,1000
26080,22,1,14,1,900
26080,21,0,7,1,1050
26081,37,0,17,1,2200
26082,36,0,17,1,500
26083,54,1,7,1,55
26084,53,0,17,1,NA
26084,52,0,12.5,1,800
26085,61,0,12.5,1,1800
26086,47,1,17,1,1900
26086,46,0,17,1,650
26088,45,1,17,1,7325
26089,45,1,17,1,5930
26090,55,1,7,1,300
26092,28,1,12.5,1,300
26093,60,1,3.5,1,400
26095,47,0,9.5,1,490
26095,49,1,9.5,1,800
26096,35,0,12.5,1,1000
26097,19,0,14,1,650
26098,66,1,14,1,2500
26099,52,1,12.5,1,1900
26099,47,0,12.5,1,300
26101,29,1,14,1,1500
26102,32,1,17,1,2000
26102,30,0,14,1,500
26103,57,1,12.5,1,2700
26103,25,1,17,1,1800
26103,24,1,14,1,300
26104,48,1,17,1,NA
26104,35,0,12.5,1,1000
26105,62,1,17,1,NA
26106,62,1,17,1,4500
26107,43,1,7,1,NA
26108,45,1,7,1,NA
26110,30,1,9.5,1,300
26111,28,0,14,1,400
26112,28,0,14,1,400
26113,56,1,17,1,NA
26114,57,1,17,1,NA
26115,36,1,12.5,1,350
26115,33,0,12.5,1,80
26117,33,0,14,1,1200
26118,70,1,3.5,1,1505
26119,71,1,7,1,NA
26120,35,1,14,1,3000
26120,34,0,17,1,755
26121,36,1,14,1,2000
26121,34,0,17,1,800
26122,46,1,9.5,1,600
26122,32,0,9.5,1,300
26123,45,1,17,1,400
26124,41,1,7,1,1000
26124,41,0,7,1,30
26125,42,1,7,1,1350
26126,50,1,9.5,1,600
26127,50,1,9.5,1,700
26128,58,0,7,1,730
26128,29,1,9.5,1,NA
26129,40,1,14,1,600
26129,40,0,17,1,800
26130,37,1,9.5,1,280
26130,29,0,12.5,1,350
26131,37,1,9.5,1,450
26131,29,0,9.5,1,200
26132,18,1,9.5,1,20
26134,32,1,7,1,500
26134,14,0,3.5,1,600
26136,41,0,14,1,1708
26138,34,0,12.5,1,30
26138,33,1,12.5,1,300
26139,35,0,14,1,55
26139,33,1,12.5,1,80
26141,32,1,14,1,1540
26141,30,0,17,1,1200
26142,32,1,14,1,900
26142,32,0,17,1,900
26144,28,1,12.5,1,700
26144,25,0,14,1,180
26145,27,1,9.5,1,700
26146,58,1,7,1,NA
26146,29,1,12.5,1,NA
26146,20,1,12.5,1,590
26147,68,1,17,1,400
26147,38,1,17,1,400
26147,34,1,17,1,400
26147,27,1,17,1,400
26148,54,0,9.5,1,1000
26149,56,1,12.5,1,1500
26149,28,1,14,1,400
26149,26,0,14,1,500
26150,51,0,3.5,1,909
26151,51,0,9.5,1,830
26154,18,1,3.5,1,100
26155,49,1,7,1,300
26156,59,0,3.5,1,650
26156,22,0,12.5,1,453
26157,28,1,12.5,1,900
26158,55,0,3.5,1,840
26159,55,0,3.5,1,800
26160,46,0,17,1,4370
26161,46,0,17,1,2400
26162,40,1,9.5,1,700
26162,23,1,9.5,1,400
26163,40,1,12.5,1,400
26163,23,1,9.5,1,500
26164,62,1,17,1,NA
26164,33,0,17,1,1000
26165,37,0,12.5,1,1800
26165,44,1,7,1,800
26166,48,0,9.5,1,260
26166,23,1,12.5,1,190
26166,14,1,3.5,1,115
26167,41,1,14,1,3700
26168,36,0,7,1,150
26169,59,1,9.5,1,1300
26169,59,0,9.5,1,400
26169,34,1,12.5,1,850
26169,32,1,12.5,1,1400
26171,18,1,9.5,1,750
26171,16,1,3.5,1,600
26172,25,1,12.5,1,550
26172,25,0,12.5,1,300
26173,39,1,7,1,900
26173,34,0,3.5,1,320
26175,43,0,17,1,3000
26175,39,1,7,1,2500
26176,44,0,17,1,2200
26177,45,0,17,1,2000
26178,28,1,12.5,1,880
26178,29,0,17,1,400
26179,52,1,9.5,1,600
26179,47,0,12.5,1,300
26180,72,1,3.5,1,600
26181,45,1,7,1,150
26182,58,1,17,1,6000
26182,26,1,14,1,3700
26183,59,1,17,1,3000
26183,24,1,14,1,2200
26188,48,1,17,1,1500
26188,41,0,14,1,NA
26189,56,0,12.5,1,250
26190,61,1,7,1,120
26190,56,0,12.5,1,500
26190,24,0,12.5,1,250
26190,19,1,12.5,1,120
26191,52,1,9.5,1,NA
26191,20,0,12.5,1,NA
26192,52,1,7,1,NA
26193,41,1,7,1,1200
26194,40,1,7,1,1500
26195,56,1,12.5,1,1300
26195,59,0,12.5,1,500
26195,28,0,12.5,1,900
26196,18,0,9.5,1,150
26197,34,1,17,1,600
26198,34,1,14,1,900
26201,46,1,3.5,1,700
26201,44,0,7,1,600
26201,19,0,9.5,1,300
26202,56,1,3.5,1,1000
26202,44,0,7,1,350
26202,20,0,9.5,1,300
26203,40,1,17,1,1320
26203,36,0,17,1,600
26211,76,0,7,1,850
26212,76,0,7,1,1000
26213,28,1,12.5,1,3000
26213,35,0,12.5,1,1500
26214,28,1,7,1,400
26215,29,1,9.5,1,200
26216,51,1,14,1,2000
26216,47,0,17,1,800
26217,51,1,14,1,1500
26217,47,0,17,1,NA
26218,33,1,7,1,3300
26219,34,1,7,1,2500
26219,34,0,7,1,200
26220,36,1,9.5,1,1450
26224,52,1,12.5,1,500
26224,25,0,14,1,600
26224,22,0,17,1,600
26225,24,1,7,1,900
26226,51,1,7,1,400
26227,31,0,9.5,1,202
26227,36,1,3.5,1,400
26228,56,1,14,1,3700
26230,29,1,9.5,1,400
26230,26,0,9.5,1,450
26231,60,1,17,1,NA
26231,56,0,12.5,1,NA
26232,46,1,9.5,1,500
26233,25,1,12.5,1,2200
26234,25,1,12.5,1,1200
26235,46,1,12.5,1,400
26236,46,1,12.5,1,NA
26237,26,1,14,1,NA
26239,42,1,9.5,1,1000
26239,42,0,12.5,1,950
26240,53,0,17,1,NA
26240,30,1,14,1,NA
26240,26,0,17,1,1050
26241,53,1,7,1,800
26242,39,1,12.5,1,560
26243,48,1,7,1,200
26243,26,1,7,1,250
26244,31,1,9.5,1,2800
26245,58,1,3.5,1,600
26246,35,1,9.5,1,2100
26247,64,0,12.5,1,1100
26247,27,1,12.5,1,2600
26247,28,0,12.5,1,2300
26248,64,0,12.5,1,1800
26248,27,1,14,1,2600
26248,29,0,14,1,2600
26249,36,1,3.5,1,1280
26249,32,0,7,1,430
26249,41,1,7,1,750
26250,36,1,3.5,1,2880
26250,32,0,7,1,900
26250,41,1,7,1,960
26251,56,1,12.5,1,1400
26251,25,1,12.5,1,500
26251,24,1,12.5,1,1200
26252,57,1,9.5,1,1200
26252,25,1,12.5,1,2100
26252,24,1,12.5,1,1500
26253,41,1,17,1,1700
26253,38,0,17,1,1600
26254,41,1,17,1,1320
26254,41,0,17,1,1200
26255,44,1,9.5,1,2350
26256,44,1,9.5,1,1500
26259,40,0,17,1,1400
26260,60,1,3.5,1,1000
26260,53,0,7,1,650
26261,61,1,3.5,1,1100
26261,53,0,7,1,800
26264,33,1,14,1,1320
26265,49,1,14,1,2500
26265,54,0,14,1,2500
26267,55,1,14,1,1400
26267,54,0,12.5,1,730
26268,53,1,7,1,800
26268,48,0,7,1,200
26269,36,1,12.5,1,700
26272,42,0,3.5,1,120
26272,23,1,9.5,1,50
26272,22,0,9.5,1,80
26273,50,1,7,1,850
26273,19,1,7,1,500
26276,24,1,12.5,1,400
26277,26,1,17,1,NA
26277,33,0,14,1,NA
26278,26,1,17,1,NA
26278,33,0,14,1,NA
26279,59,1,17,1,6370
26279,55,0,17,1,400
26279,24,1,14,1,400
26279,23,1,17,1,1000
26279,20,1,14,1,100
26280,58,1,17,1,130
26280,53,0,17,1,940
26281,58,1,17,1,60
26281,54,0,17,1,1300
26283,42,1,17,1,2600
26284,42,1,9.5,1,5380
26284,42,0,17,1,1602
26285,43,1,9.5,1,1513
26285,43,0,17,1,1200
26286,65,1,7,1,600
26287,65,1,12.5,1,1100
26288,47,1,12.5,1,2000
26289,50,0,3.5,1,300
26290,51,0,7,1,550
26291,25,0,14,1,600
26292,50,1,7,1,900
26292,60,0,7,1,450
26296,44,1,7,1,100
26296,22,1,14,1,400
26297,45,1,9.5,1,200
26299,30,1,9.5,1,1000
26299,30,0,17,1,700
26300,30,0,17,1,700
26301,33,0,17,1,1300
26302,33,0,17,1,1400
26304,29,1,7,1,450
26304,26,0,7,1,150
26305,29,1,7,1,720
26305,26,0,7,1,150
26308,60,1,17,1,2100
26308,57,0,14,1,400
26308,34,1,17,1,1800
26309,59,1,17,1,1200
26309,57,0,12.5,1,400
26311,31,1,14,1,NA
26311,31,0,17,1,NA
26312,31,1,14,1,NA
26312,32,0,14,1,NA
26313,29,0,17,1,1100
26313,35,1,14,1,1250
26314,55,1,17,1,4500
26314,50,0,17,1,4810
26314,26,1,14,1,1500
26317,56,1,12.5,1,900
26317,25,1,14,1,1100
26318,60,1,3.5,1,NA
26318,41,1,7,1,2161
26319,65,0,12.5,1,1400
26319,42,1,14,1,2000
26319,29,1,17,1,NA
26321,47,1,3.5,1,350
26322,26,1,7,1,280
26323,45,1,9.5,1,5000
26324,57,1,7,1,800
26325,56,0,12.5,1,NA
26326,57,0,17,1,NA
26327,61,1,17,1,NA
26330,24,1,14,1,1126
26331,24,1,14,1,850
26332,58,1,9.5,1,1500
26332,50,0,12.5,1,300
26332,29,0,17,1,350
26333,58,1,9.5,1,1000
26333,51,0,12.5,1,80
26333,30,0,17,1,500
26334,54,0,17,1,700
26334,47,0,17,1,500
26335,54,0,17,1,1400
26335,48,0,17,1,1530
26336,42,1,7,1,3500
26336,19,1,9.5,1,800
26337,42,1,7,1,5000
26337,19,1,9.5,1,90
26338,42,0,14,1,1000
26340,38,1,14,1,2100
26340,37,0,17,1,900
26341,46,1,12.5,1,NA
26341,46,0,7,1,380
26342,39,0,12.5,1,1000
26342,37,1,12.5,1,NA
26342,36,0,12.5,1,650
26342,36,1,7,1,1000
26344,37,0,14,1,NA
26347,59,1,7,1,480
26347,29,1,9.5,1,450
26347,27,1,9.5,1,450
26348,39,0,9.5,1,180
26349,42,1,9.5,1,NA
26349,43,0,9.5,1,253
26350,44,1,9.5,1,1600
26350,21,1,9.5,1,100
26350,19,1,9.5,1,100
26351,38,1,12.5,1,1000
26352,23,1,7,1,800
26355,49,1,7,1,750
26355,47,0,7,1,500
26355,27,0,9.5,1,150
26359,40,1,12.5,1,920
26359,64,1,17,1,1000
26360,39,1,12.5,1,920
26361,42,1,3.5,1,350
26362,43,1,3.5,1,220
26363,49,1,7,1,1575
26364,49,1,12.5,1,NA
26365,60,0,7,1,450
26367,47,0,3.5,1,NA
26369,27,0,9.5,1,200
26370,48,1,7,1,1600
26372,38,1,12.5,1,1600
26372,32,0,14,1,950
26373,38,1,12.5,1,1200
26373,32,0,14,1,700
26374,54,1,9.5,1,600
26374,56,0,7,1,1000
26375,54,1,7,1,200
26375,58,0,7,1,1000
26376,56,1,12.5,1,600
26377,59,1,7,1,820
26378,43,1,12.5,1,1500
26378,40,0,17,1,1200
26379,47,1,9.5,1,450
26380,46,0,3.5,1,330
26380,20,1,3.5,1,100
26381,46,0,3.5,1,350
26381,15,1,3.5,1,150
26381,14,1,3.5,1,60
26382,39,0,7,1,490
26384,37,0,9.5,1,900
26386,43,1,7,1,400
26387,31,1,9.5,1,1600
26388,52,1,3.5,1,1280
26388,59,0,3.5,1,300
26389,48,0,17,1,NA
26391,41,1,12.5,1,500
26392,53,1,7,1,3000
26393,49,1,17,1,2300
26393,53,0,9.5,1,300
26394,50,0,14,1,2800
26394,42,1,17,1,4000
26396,31,1,7,1,1200
26399,35,1,17,1,900
26400,29,1,9.5,1,150
26401,60,0,7,1,1200
26402,60,0,7,1,600
26403,40,1,7,1,900
26404,19,1,12.5,1,300
26405,44,1,17,1,2000
26406,64,1,14,1,1500
26406,60,0,17,1,700
26407,62,1,14,1,NA
26407,59,0,17,1,NA
26408,60,1,9.5,1,1200
26409,34,1,14,1,1200
26409,34,0,12.5,1,350
26410,20,0,12.5,1,300
26412,30,1,9.5,1,1000
26413,27,1,9.5,1,NA
26413,24,1,9.5,1,NA
26413,22,1,9.5,1,1000
26414,53,1,7,1,1150
26414,27,1,12.5,1,500
26415,38,0,7,1,150
26415,36,0,17,1,795
26415,31,0,17,1,800
26416,34,1,14,1,900
26417,52,0,17,1,NA
26418,27,0,14,1,300
26419,40,1,9.5,1,1860
26419,39,0,17,1,1001
26420,54,1,17,1,6190
26421,23,1,3.5,1,750
